id,uid,date,attendance,time_valid,neutral_site,conference_competition,recent,start_date,notes_type,notes_headline,type_id,type_abbreviation,venue_id,venue_full_name,venue_address_city,venue_address_state,venue_capacity,venue_indoor,status_clock,status_display_clock,status_period,status_type_id,status_type_name,status_type_state,status_type_completed,status_type_description,status_type_detail,status_type_short_detail,format_regulation_periods,home_id,home_uid,home_location,home_name,home_abbreviation,home_display_name,home_short_display_name,home_color,home_alternate_color,home_is_active,home_venue_id,home_score,home_winner,away_id,away_uid,away_location,away_name,away_abbreviation,away_display_name,away_short_display_name,away_color,away_alternate_color,away_is_active,away_venue_id,away_logo,away_score,away_winner,game_id,season,season_type,home_logo,status_type_alt_detail,game_date_time,game_date,PBP,team_box,player_box
400927576,s:40~l:59~e:400927576~c:400927576,2017-08-25T23:30Z,9340,TRUE,FALSE,FALSE,FALSE,2017-08-25T23:30Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,74,TRUE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,66,FALSE,400927576,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",2017-08-25T23:30:00Z,2017-08-25,TRUE,TRUE,TRUE
400927575,s:40~l:59~e:400927575~c:400927575,2017-08-25T23:00Z,7761,TRUE,FALSE,FALSE,FALSE,2017-08-25T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,83,FALSE,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,96,TRUE,400927575,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-25T23:00:00Z,2017-08-25,TRUE,TRUE,TRUE
400927577,s:40~l:59~e:400927577~c:400927577,2017-08-25T23:00Z,6638,TRUE,FALSE,FALSE,FALSE,2017-08-25T23:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,70,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,89,TRUE,400927577,2017,2,"","",2017-08-25T23:00:00Z,2017-08-25,TRUE,TRUE,TRUE
400927574,s:40~l:59~e:400927574~c:400927574,2017-08-25T01:00Z,9890,TRUE,FALSE,FALSE,FALSE,2017-08-25T01:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,67,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,82,TRUE,400927574,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",2017-08-25T01:00:00Z,2017-08-24,TRUE,TRUE,TRUE
400927571,s:40~l:59~e:400927571~c:400927571,2017-08-23T23:00Z,6465,TRUE,FALSE,FALSE,FALSE,2017-08-23T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,93,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,87,FALSE,400927571,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-23T23:00:00Z,2017-08-23,TRUE,TRUE,TRUE
400927572,s:40~l:59~e:400927572~c:400927572,2017-08-23T23:00Z,4878,TRUE,FALSE,FALSE,FALSE,2017-08-23T23:00Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,89,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,83,FALSE,400927572,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-08-23T23:00:00Z,2017-08-23,TRUE,TRUE,TRUE
400927573,s:40~l:59~e:400927573~c:400927573,2017-08-23T23:00Z,7118,TRUE,FALSE,FALSE,FALSE,2017-08-23T23:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,50,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,71,TRUE,400927573,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",2017-08-23T23:00:00Z,2017-08-23,TRUE,TRUE,TRUE
400927570,s:40~l:59~e:400927570~c:400927570,2017-08-23T02:30Z,12433,TRUE,FALSE,FALSE,FALSE,2017-08-23T02:30Z,"","",1,STD,1841,crypto.com Arena,Los Angeles,CA,19068,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,75,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",55,FALSE,400927570,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,"",2017-08-23T02:30:00Z,2017-08-22,TRUE,TRUE,TRUE
400927569,s:40~l:59~e:400927569~c:400927569,2017-08-23T00:00Z,10723,TRUE,FALSE,FALSE,FALSE,2017-08-23T00:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,105,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,69,FALSE,400927569,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-08-23T00:00:00Z,2017-08-22,TRUE,TRUE,TRUE
400927568,s:40~l:59~e:400927568~c:400927568,2017-08-20T22:00Z,6020,TRUE,FALSE,FALSE,FALSE,2017-08-20T22:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,66,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,103,TRUE,400927568,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",2017-08-20T22:00:00Z,2017-08-20,TRUE,TRUE,TRUE
400927567,s:40~l:59~e:400927567~c:400927567,2017-08-20T21:00Z,7593,TRUE,FALSE,FALSE,FALSE,2017-08-20T21:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,82,FALSE,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,87,TRUE,400927567,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",2017-08-20T21:00:00Z,2017-08-20,TRUE,TRUE,TRUE
400927565,s:40~l:59~e:400927565~c:400927565,2017-08-20T19:00Z,8353,TRUE,FALSE,FALSE,FALSE,2017-08-20T19:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,94,TRUE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,66,FALSE,400927565,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-20T19:00:00Z,2017-08-20,TRUE,TRUE,TRUE
400927566,s:40~l:59~e:400927566~c:400927566,2017-08-20T19:00Z,10007,TRUE,FALSE,FALSE,FALSE,2017-08-20T19:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,70,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,FALSE,400927566,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",2017-08-20T19:00:00Z,2017-08-20,TRUE,TRUE,TRUE
400927564,s:40~l:59~e:400927564~c:400927564,2017-08-20T00:00Z,4962,TRUE,FALSE,FALSE,FALSE,2017-08-20T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,90,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,86,FALSE,400927564,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,"",2017-08-20T00:00:00Z,2017-08-19,TRUE,TRUE,TRUE
400927563,s:40~l:59~e:400927563~c:400927563,2017-08-19T02:00Z,9686,TRUE,FALSE,FALSE,FALSE,2017-08-19T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,79,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",78,FALSE,400927563,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",2017-08-19T02:00:00Z,2017-08-18,TRUE,TRUE,TRUE
400927562,s:40~l:59~e:400927562~c:400927562,2017-08-19T00:30Z,6826,TRUE,FALSE,FALSE,FALSE,2017-08-19T00:30Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,6,3,STATUS_FINAL,post,TRUE,Final,Final/2OT,Final/2OT,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,106,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,115,TRUE,400927562,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,2OT,2017-08-19T00:30:00Z,2017-08-18,TRUE,TRUE,TRUE
400927561,s:40~l:59~e:400927561~c:400927561,2017-08-19T00:00Z,9621,TRUE,FALSE,FALSE,FALSE,2017-08-19T00:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,111,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,52,FALSE,400927561,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-08-19T00:00:00Z,2017-08-18,TRUE,TRUE,TRUE
400927559,s:40~l:59~e:400927559~c:400927559,2017-08-18T23:00Z,7016,TRUE,FALSE,FALSE,FALSE,2017-08-18T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,70,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,82,TRUE,400927559,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-18T23:00:00Z,2017-08-18,TRUE,TRUE,TRUE
400927560,s:40~l:59~e:400927560~c:400927560,2017-08-18T23:00Z,7208,TRUE,FALSE,FALSE,FALSE,2017-08-18T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,79,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,89,TRUE,400927560,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",2017-08-18T23:00:00Z,2017-08-18,TRUE,TRUE,TRUE
400927558,s:40~l:59~e:400927558~c:400927558,2017-08-17T02:00Z,7876,TRUE,FALSE,FALSE,FALSE,2017-08-17T02:00Z,"","",1,STD,2184,KeyArena,Seattle,WA,17459,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,62,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,61,FALSE,400927558,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,"",2017-08-17T02:00:00Z,2017-08-16,TRUE,TRUE,TRUE
400927557,s:40~l:59~e:400927557~c:400927557,2017-08-16T23:00Z,7279,TRUE,FALSE,FALSE,FALSE,2017-08-16T23:00Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,62,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,95,TRUE,400927557,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",2017-08-16T23:00:00Z,2017-08-16,TRUE,TRUE,TRUE
400927556,s:40~l:59~e:400927556~c:400927556,2017-08-15T23:00Z,4585,TRUE,FALSE,FALSE,FALSE,2017-08-15T23:00Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,75,FALSE,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,96,TRUE,400927556,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-08-15T23:00:00Z,2017-08-15,TRUE,TRUE,TRUE
400927555,s:40~l:59~e:400927555~c:400927555,2017-08-13T19:00Z,1083,TRUE,FALSE,FALSE,FALSE,2017-08-13T19:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,83,TRUE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,69,FALSE,400927555,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",2017-08-13T19:00:00Z,2017-08-13,TRUE,TRUE,TRUE
400927554,s:40~l:59~e:400927554~c:400927554,2017-08-13T02:00Z,11797,TRUE,FALSE,FALSE,FALSE,2017-08-13T02:00Z,"","",1,STD,1949,Footprint Center,Phoenix,AZ,17071,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,89,FALSE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,98,TRUE,400927554,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,"",2017-08-13T02:00:00Z,2017-08-12,TRUE,TRUE,TRUE
400927553,s:40~l:59~e:400927553~c:400927553,2017-08-13T00:00Z,6953,TRUE,FALSE,FALSE,FALSE,2017-08-13T00:00Z,"","",1,STD,780,AT&T Center,San Antonio,TX,18500,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,84,TRUE,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,68,FALSE,400927553,2017,2,"","",2017-08-13T00:00:00Z,2017-08-12,TRUE,TRUE,TRUE
400927552,s:40~l:59~e:400927552~c:400927552,2017-08-12T23:30Z,7337,TRUE,FALSE,FALSE,FALSE,2017-08-12T23:30Z,"","",1,STD,1823,Capital One Arena,Washington,DC,20362,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,16,s:40~l:59~t:16,Washington,Mystics,WSH,Washington Mystics,Mystics,e03a3e,09295a,TRUE,1823,100,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,80,FALSE,400927552,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png,"",2017-08-12T23:30:00Z,2017-08-12,TRUE,TRUE,TRUE
400927551,s:40~l:59~e:400927551~c:400927551,2017-08-12T23:00Z,6898,TRUE,FALSE,FALSE,FALSE,2017-08-12T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,96,TRUE,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,88,FALSE,400927551,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-12T23:00:00Z,2017-08-12,TRUE,TRUE,TRUE
400927550,s:40~l:59~e:400927550~c:400927550,2017-08-12T00:00Z,11533,TRUE,FALSE,FALSE,FALSE,2017-08-12T00:00Z,"","",1,STD,1835,Xcel Energy Center,Saint Paul,MN,17954,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,64,FALSE,6,s:40~l:59~t:6,Los Angeles,Sparks,LA,Los Angeles Sparks,Sparks,532481,49ac9c,TRUE,1841,https://a.espncdn.com/i/teamlogos/wnba/500/la.png,70,TRUE,400927550,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,"",2017-08-12T00:00:00Z,2017-08-11,TRUE,TRUE,TRUE
400927549,s:40~l:59~e:400927549~c:400927549,2017-08-11T23:30Z,5158,TRUE,FALSE,FALSE,FALSE,2017-08-11T23:30Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,77,FALSE,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,83,TRUE,400927549,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-08-11T23:30:00Z,2017-08-11,TRUE,TRUE,TRUE
400927547,s:40~l:59~e:400927547~c:400927547,2017-08-11T00:00Z,4686,TRUE,FALSE,FALSE,FALSE,2017-08-11T00:00Z,"","",1,STD,977,Allstate Arena,Glenview,IL,0,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,19,s:40~l:59~t:19,Chicago,Sky,CHI,Chicago Sky,Sky,4f91cd,f1f2f3,TRUE,977,94,TRUE,17,s:40~l:59~t:17,San Antonio,Stars,SA,San Antonio Stars,Stars,000000,c7cfd4,FALSE,780,"",74,FALSE,400927547,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/chi.png,"",2017-08-11T00:00:00Z,2017-08-10,TRUE,TRUE,TRUE
400927548,s:40~l:59~e:400927548~c:400927548,2017-08-11T00:00Z,4165,TRUE,FALSE,FALSE,FALSE,2017-08-11T00:00Z,"","",1,STD,3416,College Park Center,Arlington,TX,0,TRUE,0,0,5,3,STATUS_FINAL,post,TRUE,Final,Final/OT,Final/OT,4,3,s:40~l:59~t:3,Dallas,Wings,DAL,Dallas Wings,Wings,11213e,c5d646,TRUE,3416,100,FALSE,11,s:40~l:59~t:11,Phoenix,Mercury,PHX,Phoenix Mercury,Mercury,3a267d,e56020,TRUE,1949,https://a.espncdn.com/i/teamlogos/wnba/500/phx.png,101,TRUE,400927548,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/dal.png,OT,2017-08-11T00:00:00Z,2017-08-10,TRUE,TRUE,TRUE
400927544,s:40~l:59~e:400927544~c:400927544,2017-08-08T23:00Z,10068,TRUE,FALSE,FALSE,FALSE,2017-08-08T23:00Z,"","",1,STD,1830,Madison Square Garden,New York,NY,19763,FALSE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,9,s:40~l:59~t:9,New York,Liberty,NY,New York Liberty,Liberty,0d79b9,89c9bf,TRUE,1830,81,TRUE,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,76,FALSE,400927544,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ny.png,"",2017-08-08T23:00:00Z,2017-08-08,TRUE,TRUE,TRUE
400927545,s:40~l:59~e:400927545~c:400927545,2017-08-08T23:00Z,7853,TRUE,FALSE,FALSE,FALSE,2017-08-08T23:00Z,"","",1,STD,2160,Mohegan Sun Arena,Uncasville,CT,10000,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,18,s:40~l:59~t:18,Connecticut,Sun,CONN,Connecticut Sun,Sun,de6b36,002d62,TRUE,2160,84,TRUE,14,s:40~l:59~t:14,Seattle,Storm,SEA,Seattle Storm,Storm,05452a,f7c43c,TRUE,2184,https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png,71,FALSE,400927545,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/conn.png,"",2017-08-08T23:00:00Z,2017-08-08,TRUE,TRUE,TRUE
400927546,s:40~l:59~e:400927546~c:400927546,2017-08-08T23:00Z,4006,TRUE,FALSE,FALSE,FALSE,2017-08-08T23:00Z,"","",1,STD,2206,McCamish Pavilion,Atlanta,GA,8900,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,20,s:40~l:59~t:20,Atlanta,Dream,ATL,Atlanta Dream,Dream,d02030,383a37,TRUE,2206,72,FALSE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,81,TRUE,400927546,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/atl.png,"",2017-08-08T23:00:00Z,2017-08-08,TRUE,TRUE,TRUE
400927543,s:40~l:59~e:400927543~c:400927543,2017-08-06T22:00Z,8226,TRUE,FALSE,FALSE,FALSE,2017-08-06T22:00Z,"","",1,STD,2183,Gainbridge Fieldhouse,Indianapolis,IN,17923,TRUE,0,0,4,3,STATUS_FINAL,post,TRUE,Final,Final,Final,4,5,s:40~l:59~t:5,Indiana,Fever,IND,Indiana Fever,Fever,e2382f,08265b,TRUE,2183,84,TRUE,8,s:40~l:59~t:8,Minnesota,Lynx,MIN,Minnesota Lynx,Lynx,005084,47a757,TRUE,1835,https://a.espncdn.com/i/teamlogos/wnba/500/min.png,82,FALSE,400927543,2017,2,https://a.espncdn.com/i/teamlogos/wnba/500/ind.png,"",2017-08-06T22:00:00Z,2017-08-06,TRUE,TRUE,TRUE
