season,athlete_id,athlete_display_name,athlete_first_name,athlete_last_name,athlete_position_abbreviation,athlete_jersey,team_id,team_display_name,category,stat_label,stat_name,stat_display_name,stat_description,display_value,value
2004,122,,,,,,3,Detroit Shock,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,1.6,1.6
2004,122,,,,,,3,Detroit Shock,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,3.6,3.6
2004,122,,,,,,3,Detroit Shock,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,5.3,5.3
2004,122,,,,,,3,Detroit Shock,averages,AST,avgAssists,Assists Per Game,The average assists per game.,2.4,2.4
2004,122,,,,,,3,Detroit Shock,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.8,0.8
2004,122,,,,,,3,Detroit Shock,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.5,0.5
2004,122,,,,,,3,Detroit Shock,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.4,2.4
2004,122,,,,,,3,Detroit Shock,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,3.7-9.1,
2004,122,,,,,,3,Detroit Shock,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.7,40.7
2004,122,,,,,,3,Detroit Shock,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.4-1.3,
2004,122,,,,,,3,Detroit Shock,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,27.6,27.6
2004,122,,,,,,3,Detroit Shock,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,2.9-3.8,
2004,122,,,,,,3,Detroit Shock,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,75.7,75.7
2004,122,,,,,,3,Detroit Shock,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.4,2.4
2004,122,,,,,,3,Detroit Shock,totals,PTS,points,Points,The number of points scored.,5119,5119.0
2004,122,,,,,,3,Detroit Shock,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,777,777.0
2004,122,,,,,,3,Detroit Shock,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,1744,1744.0
2004,122,,,,,,3,Detroit Shock,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,2521,2521.0
2004,122,,,,,,3,Detroit Shock,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",1133,1133.0
2004,122,,,,,,3,Detroit Shock,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,384,384.0
2004,122,,,,,,3,Detroit Shock,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",258,258.0
2004,122,,,,,,3,Detroit Shock,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,1128,1128.0
2004,122,,,,,,3,Detroit Shock,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,1773-4359,
2004,122,,,,,,3,Detroit Shock,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,40.7,40.7
2004,122,,,,,,3,Detroit Shock,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,176-638,
2004,122,,,,,,3,Detroit Shock,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,27.6,27.6
2004,122,,,,,,3,Detroit Shock,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,1397-1845,
2004,122,,,,,,3,Detroit Shock,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,75.7,75.7
2004,122,,,,,,3,Detroit Shock,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,1148,1148.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",25,25.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.0,1.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,0.3,0.3
2004,122,,,,,,3,Detroit Shock,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.174,1.174
2004,122,,,,,,3,Detroit Shock,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.43,0.43
2004,122,,,,,,3,Detroit Shock,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,2,2.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,19,19.0
2004,122,,,,,,3,Detroit Shock,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2004,125,,,,,,5,Indiana Fever,averages,GP,gamesPlayed,Games Played,Games Played,458,458.0
2004,125,,,,,,5,Indiana Fever,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,216,216.0
2004,125,,,,,,5,Indiana Fever,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,31.5,31.5
2004,125,,,,,,5,Indiana Fever,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,16.2,16.2
2004,125,,,,,,5,Indiana Fever,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,2.0,2.0
2004,125,,,,,,5,Indiana Fever,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,5.3,5.3
2004,125,,,,,,5,Indiana Fever,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,7.3,7.3
2004,125,,,,,,5,Indiana Fever,averages,AST,avgAssists,Assists Per Game,The average assists per game.,3.3,3.3
2004,125,,,,,,5,Indiana Fever,averages,STL,avgSteals,Steals Per Game,The average steals per game.,2.4,2.4
2004,125,,,,,,5,Indiana Fever,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.8,0.8
2004,125,,,,,,5,Indiana Fever,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,2.3,2.3
2004,125,,,,,,5,Indiana Fever,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,5.2-12.6,
2004,125,,,,,,5,Indiana Fever,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,41.5,41.5
2004,125,,,,,,5,Indiana Fever,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,1.3-3.7,
2004,125,,,,,,5,Indiana Fever,averages,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.5,35.5
2004,125,,,,,,5,Indiana Fever,averages,FT,avgFreeThrowsMade-avgFreeThrowsAttempted,Free Throws Made-Attempted Per Game,The average free throw shots made per game.-The average free throw shots attempted per game.,4.4-5.2,
2004,125,,,,,,5,Indiana Fever,averages,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,84.0,84.0
2004,125,,,,,,5,Indiana Fever,averages,PF,avgFouls,Fouls Per Game,The average fouls committed per game.,2.7,2.7
2004,125,,,,,,5,Indiana Fever,totals,PTS,points,Points,The number of points scored.,7406,7406.0
2004,125,,,,,,5,Indiana Fever,totals,OR,offensiveRebounds,Offensive Rebounds,The number of times when the offense obtains the possession of the ball after a missed shot.,924,924.0
2004,125,,,,,,5,Indiana Fever,totals,DR,defensiveRebounds,Defensive Rebounds,The number of times when the defense obtains the possession of the ball after a missed shot by the offense.,2412,2412.0
2004,125,,,,,,5,Indiana Fever,totals,REB,totalRebounds,Rebounds,The total number of rebounds for a team or player,3336,3336.0
2004,125,,,,,,5,Indiana Fever,totals,AST,assists,Assists,"The number of times a player who passes the ball to a teammate in a way that leads to a score by field goal, meaning that he or she was ""assisting"" in the basket. There is some judgment involved in deciding whether a passer should be credited with an assist.",1500,1500.0
2004,125,,,,,,5,Indiana Fever,totals,STL,steals,Steals,The number of times a defensive player forced a turnover by intercepting or deflecting a pass or a dribble of an offensive player.,1079,1079.0
2004,125,,,,,,5,Indiana Fever,totals,BLK,blocks,Blocks,"Short for blocked shot, number of times when a defensive player legally deflects a field goal attempt from an offensive player.",386,386.0
2004,125,,,,,,5,Indiana Fever,totals,TO,turnovers,Turnovers,The number of times a player loses possession to the other team.,1049,1049.0
2004,125,,,,,,5,Indiana Fever,totals,FG,fieldGoalsMade-fieldGoalsAttempted,Field Goals Made-Attempted,The number of times a 2pt field goal was made.-The number of times a 2pt field goal was attempted.,2393-5770,
2004,125,,,,,,5,Indiana Fever,totals,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,41.5,41.5
2004,125,,,,,,5,Indiana Fever,totals,3PT,threePointFieldGoalsMade-threePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted,The number of times a 3pt field goal was made.-The number of times a 3pt field goal was attempted.,608-1712,
2004,125,,,,,,5,Indiana Fever,totals,3P%,threePointFieldGoalPct,3-Point Field Goal Percentage,The ratio of 3pt field goals made to 3pt field goals attempted: 3PM / 3PA.,35.5,35.5
2004,125,,,,,,5,Indiana Fever,totals,FT,freeThrowsMade-freeThrowsAttempted,Free Throws Made-Attempted,The number of times a free throw was made.-The number of times a free throw was attempted.,2012-2396,
2004,125,,,,,,5,Indiana Fever,totals,FT%,freeThrowPct,Free Throw Percentage,The ratio of free throws made to free throws attempted: FTM / FTA,84.0,84.0
2004,125,,,,,,5,Indiana Fever,totals,PF,fouls,Fouls,The number of times a player had illegal contact with the opponent.,1235,1235.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,DD2,doubleDouble,Double Double,"The number of times double digit values were accumulated in 2 of the following categories: points, rebounds, assists, steals, and blocked shots",73,73.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,TD3,tripleDouble,Triple Double,"The number of times double digit values were accumulated in 3 of the following categories: points, rebounds, assists, steals, and blocked shots",0,0.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,AST/TO,assistTurnoverRatio,Assist To Turnover Ratio,The average number of assists a player or team records per turnover,1.4,1.4
2004,125,,,,,,5,Indiana Fever,miscellaneous,STL/TO,stealTurnoverRatio,Steal To Turnover Ratio,The number of steals per turnover,1.0,1.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,SC-EFF,scoringEfficiency,Scoring Efficiency,The efficiency with which a team or player scores the basketball.,1.284,1.284
2004,125,,,,,,5,Indiana Fever,miscellaneous,SH-EFF,shootingEfficiency,Shooting Efficiency,The efficiency with which a team or player shoots the basketball.,0.47,0.47
2004,125,,,,,,5,Indiana Fever,miscellaneous,TECH,technicalFouls,Technical Fouls,The number of times an player or coach was called for a technical foul (unsportsmanlike conduct or violations).,15,15.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,FLAG,flagrantFouls,Flagrant Fouls,The number of fouls that the officials thought were unnecessary or excessive.,1,1.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,DQ,disqualifications,Disqualifications,The number of times a player reached the foul limit.,42,42.0
2004,125,,,,,,5,Indiana Fever,miscellaneous,EJECT,ejections,Ejections,The number of times a player or coach is removed from the game as a result of a serious offense.,0,0.0
2004,13,,,,,,9,New York Liberty,averages,GP,gamesPlayed,Games Played,Games Played,62,62.0
2004,13,,,,,,9,New York Liberty,averages,GS,gamesStarted,Games Started,The number of games started by an athlete.,0,0.0
2004,13,,,,,,9,New York Liberty,averages,MIN,avgMinutes,Minutes Per Game,The average number of minutes per game.,7.2,7.2
2004,13,,,,,,9,New York Liberty,averages,PTS,avgPoints,Points Per Game,The average number of points scored per game.,2.7,2.7
2004,13,,,,,,9,New York Liberty,averages,OR,avgOffensiveRebounds,Offensive Rebounds Per Game,The average offensive rebounds per game.,0.5,0.5
2004,13,,,,,,9,New York Liberty,averages,DR,avgDefensiveRebounds,Defensive Rebounds Per Game,The average defensive rebounds per game.,0.9,0.9
2004,13,,,,,,9,New York Liberty,averages,REB,avgRebounds,Rebounds Per Game,The average rebounds per game.,1.4,1.4
2004,13,,,,,,9,New York Liberty,averages,AST,avgAssists,Assists Per Game,The average assists per game.,0.4,0.4
2004,13,,,,,,9,New York Liberty,averages,STL,avgSteals,Steals Per Game,The average steals per game.,0.2,0.2
2004,13,,,,,,9,New York Liberty,averages,BLK,avgBlocks,Blocks Per Game,The average blocks per game.,0.1,0.1
2004,13,,,,,,9,New York Liberty,averages,TO,avgTurnovers,Turnovers Per Game,The average turnovers committed per game.,0.5,0.5
2004,13,,,,,,9,New York Liberty,averages,FG,avgFieldGoalsMade-avgFieldGoalsAttempted,Field Goals Made-Attempted Per Game,The average field goals made per game.-The average field goals attempted per game.,1.0-2.5,
2004,13,,,,,,9,New York Liberty,averages,FG%,fieldGoalPct,Field Goal Percentage,The ratio of field goals made to field goals attempted: FGM / FGA,39.2,39.2
2004,13,,,,,,9,New York Liberty,averages,3PT,avgThreePointFieldGoalsMade-avgThreePointFieldGoalsAttempted,3-Point Field Goals Made-Attempted Per Game,The average three point field goals made per game.-The average three point field goals attempted per game.,0.3-0.7,
